-7.500000000000000000e+01 -2.684418908557977268e+00
-7.400000000000000000e+01 -2.679771686040361534e+00
-7.300000000000000000e+01 -2.670485286201452091e+00
-7.200000000000000000e+01 -2.656575785506177567e+00
-7.100000000000000000e+01 -2.638067263856760380e+00
-7.000000000000000000e+01 -2.614991762905976902e+00
-6.900000000000000000e+01 -2.587389230587170630e+00
-6.800000000000000000e+01 -2.555307451957034903e+00
-6.700000000000000000e+01 -2.518801966470899156e+00
-6.600000000000000000e+01 -2.477935971833720608e+00
-6.500000000000000000e+01 -2.432780214593245560e+00
-6.400000000000000000e+01 -2.383412867664729262e+00
-6.300000000000000000e+01 -2.329919394999251381e+00
-6.200000000000000000e+01 -2.272392403629911239e+00
-6.100000000000000000e+01 -2.210931483352031712e+00
-6.000000000000000000e+01 -2.145643034314917319e+00
-5.900000000000000000e+01 -2.076640082823642430e+00
-5.800000000000000000e+01 -2.004042085669742956e+00
-5.700000000000000000e+01 -1.927974723329550555e+00
-5.600000000000000000e+01 -1.848569682388196966e+00
-5.500000000000000000e+01 -1.765964427565920980e+00
-5.400000000000000000e+01 -1.680301963741380522e+00
-5.300000000000000000e+01 -1.591730588383920342e+00
-5.200000000000000000e+01 -1.413367422832928488e+00
-5.100000000000000000e+01 -1.229415618313421943e+00
-5.000000000000000000e+01 -9.927700082013112270e-01
-4.900000000000000000e+01 -7.104899491079845752e-01
-4.800000000000000000e+01 -3.909961153086898289e-01
-4.700000000000000000e+01 -4.381930226951859242e-02
-4.600000000000000000e+01 3.206838857636884477e-01
-4.500000000000000000e+01 6.916399828132920868e-01
-4.400000000000000000e+01 1.057983026679528482e+00
-4.300000000000000000e+01 1.408784666789889783e+00
-4.200000000000000000e+01 1.733580166966828706e+00
-4.100000000000000000e+01 2.022680578150890529e+00
-4.000000000000000000e+01 2.267461768679207346e+00
-3.900000000000000000e+01 2.460621690079890733e+00
-3.800000000000000000e+01 2.596398203906563396e+00
-3.700000000000000000e+01 2.670740971637842964e+00
-3.600000000000000000e+01 2.681432280007705060e+00
-3.500000000000000000e+01 2.628153197435759925e+00
-3.400000000000000000e+01 2.512493088050185008e+00
-3.300000000000000000e+01 2.337902199491227240e+00
-3.200000000000000000e+01 2.109588738844798250e+00
-3.100000000000000000e+01 1.834363507025897233e+00
-3.000000000000000000e+01 1.520436726311369613e+00
-2.900000000000000000e+01 1.177173121843914760e+00
-2.800000000000000000e+01 8.148125632517830841e-01
-2.700000000000000000e+01 4.441645999020124580e-01
-2.600000000000000000e+01 7.628600208216476664e-02
-2.500000000000000000e+01 -2.778490726458440196e-01
-2.400000000000000000e+01 -6.076764486781699448e-01
-2.300000000000000000e+01 -9.033570714618653907e-01
-2.200000000000000000e+01 -1.156070515558585310e+00
-2.100000000000000000e+01 -1.358278106063164126e+00
-2.000000000000000000e+01 -1.503947804222701912e+00
-1.900000000000000000e+01 -1.588734148710898797e+00
-1.800000000000000000e+01 -1.610107884743632312e+00
-1.700000000000000000e+01 -1.567431414079798024e+00
-1.600000000000000000e+01 -1.461977815164369199e+00
-1.500000000000000000e+01 -1.296892866025278757e+00
-1.400000000000000000e+01 -1.077101202816110659e+00
-1.300000000000000000e+01 -8.091594133817306966e-01
-1.200000000000000000e+01 -5.010604482011851157e-01
-1.100000000000000000e+01 -1.619951833096415772e-01
-1.000000000000000000e+01 1.979217520028480060e-01
-9.000000000000000000e+00 5.679537039033932810e-01
-8.000000000000000000e+00 9.370622782936027795e-01
-7.000000000000000000e+00 1.294236626277082136e+00
-6.000000000000000000e+00 1.628821907928178492e+00
-5.000000000000000000e+00 1.930837135985069120e+00
-4.000000000000000000e+00 2.191272917896962547e+00
-3.000000000000000000e+00 2.402360214305768960e+00
-2.000000000000000000e+00 2.557802096649084866e+00
-1.000000000000000000e+00 2.652961590341639475e+00
0.000000000000000000e+00 2.685000000000000053e+00
1.000000000000000000e+00 2.652961590341639475e+00
2.000000000000000000e+00 2.557802096649084866e+00
3.000000000000000000e+00 2.402360214305768960e+00
4.000000000000000000e+00 2.191272917896962547e+00
5.000000000000000000e+00 1.930837135985069120e+00
6.000000000000000000e+00 1.628821907928178492e+00
7.000000000000000000e+00 1.294236626277082136e+00
8.000000000000000000e+00 9.370622782936027795e-01
9.000000000000000000e+00 5.679537039033932810e-01
1.000000000000000000e+01 1.979217520028480060e-01
1.100000000000000000e+01 -1.619951833096415772e-01
1.200000000000000000e+01 -5.010604482011851157e-01
1.300000000000000000e+01 -8.091594133817306966e-01
1.400000000000000000e+01 -1.077101202816110659e+00
1.500000000000000000e+01 -1.296892866025278757e+00
1.600000000000000000e+01 -1.461977815164369199e+00
1.700000000000000000e+01 -1.567431414079798024e+00
1.800000000000000000e+01 -1.610107884743632312e+00
1.900000000000000000e+01 -1.588734148710898797e+00
2.000000000000000000e+01 -1.503947804222701912e+00
2.100000000000000000e+01 -1.358278106063164126e+00
2.200000000000000000e+01 -1.156070515558585310e+00
2.300000000000000000e+01 -9.033570714618653907e-01
2.400000000000000000e+01 -6.076764486781699448e-01
2.500000000000000000e+01 -2.778490726458440196e-01
2.600000000000000000e+01 7.628600208216476664e-02
2.700000000000000000e+01 4.441645999020124580e-01
2.800000000000000000e+01 8.148125632517830841e-01
2.900000000000000000e+01 1.177173121843914760e+00
3.000000000000000000e+01 1.520436726311369613e+00
3.100000000000000000e+01 1.834363507025897233e+00
3.200000000000000000e+01 2.109588738844798250e+00
3.300000000000000000e+01 2.337902199491227240e+00
3.400000000000000000e+01 2.512493088050185008e+00
3.500000000000000000e+01 2.628153197435759925e+00
3.600000000000000000e+01 2.681432280007705060e+00
3.700000000000000000e+01 2.670740971637842964e+00
3.800000000000000000e+01 2.596398203906563396e+00
3.900000000000000000e+01 2.460621690079890733e+00
4.000000000000000000e+01 2.267461768679207346e+00
4.100000000000000000e+01 2.022680578150890529e+00
4.200000000000000000e+01 1.733580166966828706e+00
4.300000000000000000e+01 1.408784666789889783e+00
4.400000000000000000e+01 1.057983026679528482e+00
4.500000000000000000e+01 6.916399828132920868e-01
4.600000000000000000e+01 3.206838857636884477e-01
4.700000000000000000e+01 -4.381930226951859242e-02
4.800000000000000000e+01 -3.909961153086898289e-01
4.900000000000000000e+01 -7.104899491079845752e-01
5.000000000000000000e+01 -9.927700082013112270e-01
5.100000000000000000e+01 -1.229415618313421943e+00
5.200000000000000000e+01 -1.500403634823396892e+00
5.300000000000000000e+01 -1.591730588383920342e+00
5.400000000000000000e+01 -1.680301963741380522e+00
5.500000000000000000e+01 -1.765964427565920980e+00
5.600000000000000000e+01 -1.848569682388196966e+00
5.700000000000000000e+01 -1.927974723329550555e+00
5.800000000000000000e+01 -2.004042085669742956e+00
5.900000000000000000e+01 -2.076640082823642430e+00
6.000000000000000000e+01 -2.145643034314917319e+00
6.100000000000000000e+01 -2.210931483352031712e+00
6.200000000000000000e+01 -2.272392403629911239e+00
6.300000000000000000e+01 -2.329919394999251381e+00
6.400000000000000000e+01 -2.383412867664729262e+00
6.500000000000000000e+01 -2.432780214593245560e+00
6.600000000000000000e+01 -2.477935971833720608e+00
6.700000000000000000e+01 -2.518801966470899156e+00
6.800000000000000000e+01 -2.555307451957034903e+00
6.900000000000000000e+01 -2.587389230587170630e+00
7.000000000000000000e+01 -2.614991762905976902e+00
7.100000000000000000e+01 -2.638067263856760380e+00
7.200000000000000000e+01 -2.656575785506177567e+00
7.300000000000000000e+01 -2.670485286201452091e+00
7.400000000000000000e+01 -2.679771686040361534e+00
